context_id,budget,agent_a,agent_b,token_jaccard,sentence_jaccard,tfidf_cosine,sbert_cosine,memory_a_tokens,memory_b_tokens
longmemeval::60bf93ed_abs,128,A_plan,A_react,0.40860215053763443,0.16666666666666666,0.46183889637957737,0.5391587615013123,128,128
longmemeval::60bf93ed_abs,256,A_cot,A_plan,0.20155038759689922,0.0,0.25272752088746686,0.5447286367416382,64,256
longmemeval::60bf93ed_abs,256,A_cot,A_react,0.1864406779661017,0.0,0.2129728260804106,0.4469197392463684,64,256
longmemeval::60bf93ed_abs,256,A_plan,A_react,0.6136363636363636,0.1794871794871795,0.7700545235609538,0.8933243751525879,256,256
longmemeval::60bf93ed_abs,512,A_cot,A_plan,0.330188679245283,0.0,0.510648153843029,0.5533995628356934,113,137
longmemeval::60bf93ed_abs,512,A_cot,A_react,0.22448979591836735,0.0,0.21822355687599476,0.832183837890625,113,78
longmemeval::60bf93ed_abs,512,A_plan,A_react,0.14414414414414414,0.0,0.15726409647221293,0.33449292182922363,137,78
longmemeval::60bf93ed_abs,1024,A_cot,A_plan,0.19767441860465115,0.0,0.28333725370552965,0.6301385164260864,60,102
longmemeval::60bf93ed_abs,1024,A_cot,A_react,0.1875,0.0,0.16228252273385207,0.5213456153869629,60,71
longmemeval::60bf93ed_abs,1024,A_plan,A_react,0.10989010989010989,0.0,0.23603350328836292,0.5073234438896179,102,71
longmemeval::852ce960,128,A_cot,A_plan,0.18181818181818182,0.0,0.25577127412074707,0.5415899157524109,128,37
longmemeval::852ce960,128,A_cot,A_react,0.6352941176470588,0.5333333333333333,0.736977697446475,0.8429609537124634,128,128
longmemeval::852ce960,128,A_plan,A_react,0.189873417721519,0.0,0.26154074864505095,0.5215975046157837,37,128
longmemeval::852ce960,256,A_cot,A_plan,0.2987012987012987,0.0,0.4568007592558488,0.832252025604248,124,61
longmemeval::852ce960,256,A_cot,A_react,0.40229885057471265,0.0,0.4127778892374282,0.8329925537109375,124,112
longmemeval::852ce960,256,A_plan,A_react,0.23076923076923078,0.0,0.29154702765296503,0.5870290994644165,61,112
