context_id,budget,agent_a,agent_b,token_jaccard,sentence_jaccard,tfidf_cosine,sbert_cosine,memory_a_tokens,memory_b_tokens
locomo::conv-26::0ae3d10c6c,256,A_cot,A_plan,0.5172413793103449,0.0,0.560008368607915,0.7291085720062256,68,62
locomo::conv-26::0ae3d10c6c,256,A_cot,A_react,0.4444444444444444,0.0,0.5062577722570524,0.8585867881774902,68,32
locomo::conv-26::0ae3d10c6c,256,A_plan,A_react,0.22641509433962265,0.0,0.3272077057516988,0.7457955479621887,62,32
locomo::conv-30::519c597b79,256,A_cot,A_plan,0.68,0.0,0.7905615913038345,0.9827650785446167,69,61
locomo::conv-30::519c597b79,256,A_cot,A_react,0.6296296296296297,0.0,0.7736165409516188,0.9804784059524536,69,72
locomo::conv-30::519c597b79,256,A_plan,A_react,0.75,0.0,0.8675188444983666,0.9864901900291443,61,72
